Index,air_temperature,relative_humidity,net_radiation,rainfall_amount,wind_speed,wind_from_direction,net_downward_shortwave_flux,net_downward_longwave_flux,soil_moisture_content_50,soil_moisture_content_200,liquid_soil_water_pressure_50,liquid_soil_water_pressure_200,soil_temperature_0,soil_temperature_50,soil_temperature_100,soil_temperature_200,soil_temperature_500,latent_heat_flux_in_air,sensible_heat_flux_in_air,evapotranspiration_amount
2010-03-22,5.771,0.801,173.899,0,1.517,139.476,146.786,-50.983,NA,NA,NA,NA,-0.377,-1.833,-2.165,-1.928,-1.332,NA,NA,NA
2010-03-23,6.402,0.826,126.63,0,1.488,155.326,113.161,-34.89,NA,NA,NA,NA,2.312,0.525,-1.143,-1.899,-1.092,NA,NA,NA
2010-03-24,7.196,0.691,208.454,0,1.984,141.367,176.563,-58.092,NA,NA,NA,NA,4.542,2.672,0.792,-1.603,-0.254,NA,NA,NA
2010-03-25,5.15,0.837,117.825,0,1.556,121.217,98.222,-33.5,NA,NA,NA,NA,3.577,2.64,1.617,-0.638,0.765,NA,NA,NA
2010-03-26,3.367,0.947,39.317,2.4,NA,139.012,36.474,-5.796,NA,NA,NA,NA,2.351,2.283,1.945,0.336,1.34,NA,NA,NA
2010-03-27,2.308,0.681,217.013,5.1,NA,0,142.67,-40.679,NA,NA,NA,NA,1.808,1.584,1.323,0.412,1.358,NA,NA,NA
2010-03-28,4.483,0.559,210.133,0,NA,0,176.639,-59.617,NA,NA,NA,NA,3.339,2.676,2.008,0.899,1.362,NA,NA,NA
2010-03-29,4.64,0.707,140.368,0,NA,0,117.678,-53.367,NA,NA,NA,NA,3.582,3.12,2.598,1.484,1.66,NA,NA,NA
2010-03-30,3.834,0.87,113.769,4.2,NA,0,96.256,-27.023,NA,NA,NA,NA,3.913,3.602,3.091,1.952,1.968,NA,NA,NA
2010-03-31,2.32,0.567,197.552,0.1,NA,0,170.932,-68.161,NA,NA,NA,NA,2.973,2.928,2.728,2.029,2.194,NA,NA,NA
2010-04-01,-2.559,0.845,33.256,0.1,NA,0,19.087,-28.949,NA,NA,NA,NA,-0.789,0.401,1.322,1.706,2.175,NA,NA,NA
2010-04-02,-1.296,0.511,242.391,0.1,NA,0,163.634,-90.73,NA,NA,NA,NA,0.481,0.462,0.559,0.849,1.585,NA,NA,NA
2010-04-03,0.611,0.68,200.7,0,NA,0,167.029,-56.155,NA,NA,NA,NA,1.273,1.213,1.156,0.947,1.487,NA,NA,NA
2010-04-04,1.011,0.942,63.633,1,NA,0,53.995,-10.855,NA,NA,NA,NA,1.532,1.632,1.59,1.254,1.569,NA,NA,NA
2010-04-05,1.59,0.568,245.698,1,NA,0,194.793,-65.9,NA,NA,NA,NA,2.229,1.999,1.706,1.32,1.625,NA,NA,NA
2010-04-06,5.316,0.359,262.43,0,NA,0,218.51,-103.679,NA,NA,NA,NA,3.227,2.449,1.959,1.441,1.641,NA,NA,NA
2010-04-07,6.297,0.526,267.051,0,NA,0,220.403,-102.916,NA,NA,NA,NA,5.14,4.129,3.26,2.085,1.918,NA,NA,NA
2010-04-08,7.666,0.552,264.637,0,NA,0,217.03,-95.145,NA,NA,NA,NA,6.71,5.493,4.439,2.888,2.446,NA,NA,NA
2010-04-09,8.941,0.446,275.46,0,NA,0,225.486,-94.051,NA,NA,NA,NA,7.403,6.335,5.355,3.694,3.055,NA,NA,NA
2010-04-10,7.075,0.435,267.454,0,NA,0,219.592,-87.496,NA,NA,NA,NA,6.25,5.773,5.234,4.048,3.501,NA,NA,NA
2010-04-11,1.299,0.528,181.141,0,NA,0,145.836,-64.925,NA,NA,NA,NA,3.71,4.152,4.32,3.922,3.672,NA,NA,NA
2010-04-12,0.353,0.552,238.718,0,NA,57.73,191.394,-84.284,NA,NA,NA,NA,3.235,3.179,3.272,3.29,3.385,NA,NA,NA
2010-04-13,1.367,0.578,198.77,0,NA,0,159.769,-72.015,NA,NA,NA,NA,3.207,3.114,3.171,3.097,3.152,NA,NA,NA
2010-04-14,2.799,0.555,176.993,0,NA,0,141.617,-61.148,NA,NA,NA,NA,3.264,3.229,3.201,3.044,3.027,NA,NA,NA
2010-04-15,4.749,0.484,281.807,0,NA,0,225.435,-80.803,NA,NA,NA,NA,5.82,4.386,3.676,3.03,2.962,NA,NA,NA
2010-04-16,5.589,0.527,206.104,0,NA,0,166.889,-70.253,NA,NA,NA,NA,5.91,5.273,4.741,3.719,3.291,NA,NA,NA
2010-04-17,6.458,0.584,173.974,0,NA,0,139.481,-61.464,NA,NA,NA,NA,5.561,5.024,4.632,3.868,3.537,NA,NA,NA
2010-04-18,2.499,0.956,42.557,13.1,NA,0,34.467,-10.112,NA,NA,NA,NA,3.009,3.718,4.02,3.824,3.699,NA,NA,NA
2010-04-19,6.559,0.545,279.356,0,NA,0,224.107,-68.62,NA,NA,NA,NA,5.742,4.695,3.975,3.399,3.398,NA,NA,NA
2010-04-20,8.014,0.437,247.166,0,NA,0,197.634,-74.555,NA,NA,NA,NA,6.481,5.651,5.012,3.974,3.67,NA,NA,NA
2010-04-21,8.462,0.427,209.346,0,NA,0,167.46,-65.846,NA,NA,NA,NA,6.849,6.16,5.564,4.456,3.989,NA,NA,NA
2010-04-22,9.773,0.424,299.176,0,NA,0,235.235,-92.594,NA,NA,NA,NA,8.622,6.866,5.934,4.667,4.176,NA,NA,NA
2010-04-23,7.789,0.782,174.367,0.1,NA,0,134.426,-41.431,NA,NA,NA,NA,8.046,7.292,6.619,5.269,4.543,NA,NA,NA
2010-04-24,9.658,0.717,232.287,0,NA,0,183.241,-54.52,NA,NA,NA,NA,9.675,8.201,7.205,5.616,4.877,NA,NA,NA
2010-04-25,11.432,0.627,283.112,0,NA,0,220.151,-53.91,NA,NA,NA,NA,10.871,9,7.844,6.09,5.218,NA,NA,NA
2010-04-26,10.671,0.58,265.296,0,NA,0,205.557,-58.038,NA,NA,NA,NA,10.649,9.447,8.508,6.697,5.684,NA,NA,NA
2010-04-27,8.657,0.661,145.352,0,NA,0,111.774,-37.077,NA,NA,NA,NA,8.469,8.198,7.877,6.79,5.986,NA,NA,NA
2010-04-28,10.637,0.508,315.281,0,NA,0,243.95,-89.603,NA,NA,NA,NA,9.727,8.262,7.511,6.463,5.833,NA,NA,NA
2010-04-29,11.29,0.584,310.372,0,NA,0,239.087,-83.846,NA,NA,NA,NA,12.259,11.143,10.383,6.866,NA,NA,NA,NA
2010-04-30,11.748,0.701,253.566,0.1,NA,60.751,192.514,-62.939,NA,NA,NA,NA,11.255,10.511,10.147,7.257,11.599,NA,NA,NA
2010-05-01,10.1,0.825,149.026,0.2,1.318,120.12,114.949,-24.367,0.172,0.222,NA,NA,9.977,9.664,9.345,7.523,9.433,NA,NA,NA
2010-05-02,7.747,0.912,80.711,6.7,1.407,138.018,62.52,-8.779,0.168,0.221,NA,NA,7.756,7.547,7.907,7.355,7.218,NA,NA,NA
2010-05-03,6.285,0.897,126.792,9.5,1.169,166.979,97.898,-9.816,0.258,0.219,NA,NA,7.122,6.887,6.971,6.88,6.943,NA,NA,NA
2010-05-04,5.268,0.998,34.854,2.9,1.443,113.995,25.835,-3.393,0.313,0.26,NA,NA,5.464,5.506,5.942,6.705,5.248,NA,NA,NA
2010-05-05,5.214,1.006,23.082,33.7,1.211,113.24,17.688,-1.869,0.351,0.328,NA,NA,4.556,4.634,4.883,6.046,4.63,NA,NA,NA
2010-05-06,4.839,0.963,153.526,7.2,NA,86.887,119.778,-11.744,0.341,0.321,NA,NA,6.056,5.723,5.532,5.619,6.163,NA,NA,NA
2010-05-07,4.129,0.911,105.583,0,1.356,91.718,80.284,-10.477,0.331,0.31,NA,NA,5.409,5.269,5.346,5.781,5.278,NA,NA,NA
2010-05-08,4.99,0.883,168.792,5.1,1.458,127.331,132.014,-24.346,0.333,0.309,NA,NA,6.504,5.992,5.937,5.725,6.312,NA,NA,NA
2010-05-09,6.378,0.81,203.321,0.1,1.456,121.268,157.998,-41.356,0.328,0.305,NA,NA,6.919,6.323,6.559,5.944,6.537,NA,NA,NA
2010-05-10,6.674,0.934,142.397,0.2,1.393,84.227,109.734,-14.27,0.324,0.301,NA,NA,7.631,7.178,7.149,6.169,7.334,NA,NA,NA
2010-05-11,7.163,0.968,98.632,6.3,1.581,88.152,77.127,-5.14,0.338,0.311,NA,NA,7.402,7.11,7.152,6.454,7.246,NA,NA,NA
2010-05-12,7.067,0.961,91.687,0.7,1.276,90.589,71.87,-4.066,0.341,0.315,NA,NA,7.357,7.117,7.055,6.585,7.27,NA,NA,NA
2010-05-13,7.364,0.858,218.32,0.3,1.729,95.974,169.521,-18.23,0.335,0.311,NA,NA,8.496,7.84,7.833,6.64,8.254,NA,NA,NA
2010-05-14,6.267,0.853,233.702,0.1,1.589,142.968,182.355,-28.061,0.333,0.308,NA,NA,8.265,7.461,7.766,6.878,7.9,NA,NA,NA
2010-05-15,5.25,0.685,213.257,0.2,3.77,175.938,163.603,-33.101,0.328,0.303,NA,NA,5.377,5.008,5.814,6.94,6.004,NA,NA,NA
2010-05-16,3.858,0.593,117.256,0.2,3.69,114.846,86.387,-23.711,0.321,0.296,NA,NA,3.001,2.647,3.755,6.238,3.678,NA,NA,NA
2010-05-17,5.475,0.556,255.594,0.1,3.678,126.149,194.323,-43.597,0.314,0.293,NA,NA,4.471,3.843,4.323,5.564,4.835,NA,NA,NA
2010-05-18,5.848,0.497,274.062,0.1,3.667,141.644,71.159,-55.057,0.302,0.292,NA,NA,5.046,4.433,4.794,6.631,5.335,NA,NA,NA
2010-05-19,4.907,0.503,305.846,0.2,4.492,145.017,-0.038,-64.021,0.29,0.29,NA,NA,4.407,3.9,4.36,3.864,4.78,NA,NA,NA
2010-05-20,8.199,0.563,253.496,0.1,5.417,174.149,-0.019,-62.1,0.278,0.287,NA,NA,4.981,4.878,4.803,6.23,5.077,NA,NA,NA
2010-05-21,9.968,0.494,288.359,0,3.505,187.162,-0.014,-69.361,0.264,0.284,NA,NA,6.428,5.778,5.47,8.437,5.012,NA,NA,NA
2010-05-22,11.511,0.475,352.263,0,3.481,171.949,-0.003,-78.341,0.247,0.281,NA,NA,8.3,7.319,6.799,10.585,5.855,NA,NA,NA
2010-05-23,12.306,0.456,312.405,0,3.216,173.088,-0.018,-72.753,0.224,0.276,NA,NA,8.884,7.921,7.404,11.283,6.026,NA,NA,NA
2010-05-24,14.646,0.41,352.322,0,2.402,150.729,-0.013,-81.203,0.203,0.269,NA,NA,10.411,8.848,8.03,14.156,6.235,NA,NA,NA
2010-05-25,16.218,0.453,340.767,0,2.307,175.005,-0.013,-74.712,0.18,0.26,NA,NA,11.588,9.824,9.002,15.316,6.574,NA,NA,NA
2010-05-26,13.388,0.705,261.191,0,1.599,150.174,-0.011,-41.455,0.164,0.249,NA,NA,12.011,10.662,9.804,13.454,6.924,NA,NA,NA
2010-05-27,9.231,0.869,130.939,0.2,1.198,155.961,-0.016,-24.264,0.17,0.24,478.6,NA,9.89,9.617,9.288,8.305,7.389,NA,NA,NA
2010-05-28,10.248,0.781,197.6,0,1.306,152.685,-0.021,-37.156,0.189,0.239,297.467,NA,9.867,9.359,NA,9.673,7.326,NA,NA,NA
2010-05-29,10.311,0.823,218.585,0,1.401,162.542,-0.029,-30.955,0.246,0.263,207.053,NA,10.259,9.724,NA,9.718,7.339,NA,NA,NA
2010-05-30,10.05,0.751,194.191,0.5,1.76,166.066,-0.018,-21.853,0.33,0.312,12.501,NA,10.107,9.804,NA,9.347,7.87,NA,NA,NA
2010-05-31,6.699,0.595,242.584,0,3.464,170.98,-0.053,-39.618,0.32,0.3,10.951,NA,8.404,8.715,NA,5.715,7.776,NA,NA,NA
2010-06-01,8.903,0.545,281.115,0,3.863,145.247,-0.024,-40.303,0.31,0.293,11.158,NA,7.86,7.755,NA,7.788,7.576,NA,NA,NA
2010-06-02,8.673,0.608,179.239,0,3.819,137.635,-0.039,-25.656,0.3,0.286,11.55,NA,7.48,7.596,NA,6.746,7.397,NA,NA,NA
2010-06-03,11.051,0.583,304.633,0,3.989,164.192,-0.022,-46.85,0.296,0.282,13.864,NA,8.122,7.759,NA,9.893,7.206,NA,NA,NA
2010-06-04,15.233,0.494,326.971,0,2.787,190.811,-0.009,-67.3,0.281,0.279,29.039,NA,9.5,8.7,NA,13.588,7.101,NA,NA,NA
2010-06-05,16.074,0.539,356.067,0,1.797,142.445,-0.009,-73.358,0.259,0.275,55.934,NA,11.284,10.087,9.144,15.794,7.295,NA,NA,NA
2010-06-06,16.124,0.705,329.33,0.1,1.678,132.727,-0.015,-61.241,0.31,0.307,68.442,624.001,13.068,11.919,10.787,16.321,7.84,NA,NA,NA
2010-06-07,13.106,0.949,272.038,0.1,1.559,148.786,-0.035,-31.198,0.374,0.353,16.406,561.426,13.267,12.77,12.147,11.292,9.737,NA,NA,NA
2010-06-08,14.509,0.867,198.186,0.2,1.113,119.012,-0.04,-25.998,0.342,0.345,14.781,514.512,14.016,13.78,13.358,14.33,11.305,NA,NA,NA
2010-06-09,15.069,0.751,223.598,0.3,1.473,132.864,-0.02,-36.405,0.332,0.317,19.6,486,13.838,13.467,13.063,14.709,11.922,NA,NA,NA
2010-06-10,15.488,0.764,180.06,0.4,1.633,154.297,-0.015,-31.124,0.331,0.315,32.535,326.544,13.691,13.302,12.891,14.336,11.758,NA,NA,NA
2010-06-11,17.258,0.622,348.085,0.2,1.869,137.262,-0.021,-65.299,0.339,0.314,18.264,15.588,13.795,13.099,12.626,NA,11.891,NA,NA,NA
2010-06-12,16.599,0.755,261.318,0,1.343,153.493,-0.021,-40.997,0.326,0.3,31.886,19.968,14.521,13.824,13.165,16.397,11.709,NA,NA,NA
2010-06-13,15.029,0.86,170.982,0.1,1.358,161.241,-0.015,-10.634,0.325,0.295,48.187,30.427,14.558,13.982,13.371,14.862,11.769,NA,NA,NA
2010-06-14,13.009,0.794,230.12,0,1.256,138.213,-0.014,-20.581,0.324,0.294,53.091,37.848,13.586,13.267,12.921,13.318,11.757,NA,NA,NA
2010-06-15,11.543,0.962,37.181,0.1,0.775,118.175,-0.029,-1.476,0.322,0.291,68.218,49.956,12.465,12.575,12.474,9.137,11.597,NA,NA,NA
2010-06-16,11.528,0.988,33.983,0.1,0.926,106.271,-0.025,0.517,0.333,0.297,48.551,53.489,11.515,11.617,11.606,8.982,11.283,NA,NA,NA
2010-06-17,10.006,0.992,52.393,0.1,1.007,102.078,-0.029,-0.966,0.346,0.314,26.012,45.956,11.049,11.183,11.193,8.411,10.927,NA,NA,NA
2010-06-18,10.144,0.806,116.138,0.1,1.655,171.535,-0.033,-18.772,0.345,0.315,22.792,39.713,10.428,10.622,10.62,8.503,10.644,NA,NA,NA
2010-06-19,9.414,0.669,187.501,0.1,2.35,187.924,-0.048,-42.953,0.338,0.306,33.304,40.876,9.897,10.198,10.219,8.241,10.272,NA,NA,NA
2010-06-20,5.924,0.782,153.789,0.1,2.394,184.965,-0.034,-21.889,0.34,0.305,39.495,41.674,8.941,9.436,9.608,4.861,9.854,NA,NA,NA
2010-06-21,8.644,0.582,281.577,0,5.209,183.341,-0.049,-46.345,0.33,0.3,58.189,48.614,8.559,9.017,9.171,7.509,9.659,NA,NA,NA
2010-06-22,8.878,0.586,283.983,0,4.352,179.652,-0.044,-67.697,0.321,0.294,105.442,70.311,8.643,8.874,8.886,7.973,9.338,NA,NA,NA
2010-06-23,11.96,0.522,326.701,0.1,2.599,181.041,-0.04,-89.578,0.31,0.289,158.453,97.98,10.866,10.31,9.722,11.304,9.185,NA,NA,NA
2010-06-24,14.707,0.474,363.466,0.7,2.893,164.964,-0.036,-96.447,0.295,0.282,218.081,130.215,12.685,11.916,11.17,13.589,9.527,NA,NA,NA
2010-06-25,15.443,0.494,351.371,0.5,2.585,150.857,-0.031,-87.07,0.279,0.274,296.089,163.512,13.946,13.023,12.201,15.062,10.066,NA,NA,NA
2010-06-26,16.686,0.426,306.019,0.1,2.475,174.013,-0.038,-80.743,0.264,0.263,404.685,201.461,13.947,13.359,12.672,15.323,10.5,NA,NA,NA
2010-06-27,17.569,0.443,361.132,0.1,2.497,170.544,-0.037,-92.372,0.249,0.248,535.409,246.882,15.127,14.11,13.196,16.492,10.892,NA,NA,NA
2010-06-28,18.513,0.468,359.072,0,2.864,186.072,-0.048,-87.788,0.231,0.231,696.638,308.284,15.907,14.847,13.935,17.182,11.291,NA,NA,NA
2010-06-29,18.646,0.471,363.143,0,2.754,181.643,-0.059,-82.642,0.211,0.228,907.964,400.857,16.619,15.369,14.504,NA,11.851,NA,NA,NA
2010-06-30,17.868,0.522,234.475,0,2.123,169.853,-0.073,-62.091,0.194,0.224,1173.495,515.052,15.838,15.172,14.605,16.793,12.148,NA,NA,NA
2010-07-01,18.385,0.569,331.665,0,1.961,142.206,-0.094,-74.142,0.177,0.222,1418.531,634.634,16.717,15.427,14.593,NA,12.31,NA,NA,NA
2010-07-02,19.302,0.64,344.755,0,1.727,132.954,-0.055,-75.869,0.157,0.214,NA,766.015,17.806,16.456,15.477,NA,12.626,NA,NA,NA
2010-07-03,19.899,0.635,359.125,0,1.781,130.314,-0.058,-73.153,0.136,0.201,NA,919.507,18.755,17.236,16.199,NA,13.051,NA,NA,NA
2010-07-04,20.05,0.489,325.667,0,3.162,142.519,-0.052,-67.523,0.115,0.188,NA,1119.583,18.168,17.056,16.299,NA,13.529,NA,NA,NA
2010-07-05,19.201,0.493,236.28,0,3.136,173.942,-0.067,-45.665,0.103,0.174,NA,1375.333,17.136,16.462,15.948,17.838,13.643,NA,NA,NA
2010-07-06,17.182,0.446,234.17,0.3,3.854,167.964,-0.053,-53.376,0.111,0.165,NA,NA,15.625,15.208,15.002,15.782,13.484,NA,NA,NA
2010-07-07,17.708,0.373,352.298,0,2.882,178.322,-0.053,-81.102,0.12,0.157,NA,NA,15.994,14.989,14.502,16.598,13.19,NA,NA,NA
2010-07-08,17.418,0.627,351.721,0,1.98,132.2,-0.047,-76.152,0.128,0.144,NA,NA,17.105,15.811,15.087,17.421,13.076,NA,NA,NA
2010-07-09,20.761,0.505,338.118,0,1.875,150.473,-0.048,-72.458,0.137,0.133,NA,NA,18.052,16.607,15.715,NA,13.29,NA,NA,NA
2010-07-10,20.654,0.549,281.307,0.1,2.164,181.678,-0.036,-49.269,0.145,0.121,NA,NA,NA,17.189,16.301,NA,13.56,NA,NA,NA
2010-07-11,19.443,0.629,296.671,0.1,1.941,152.438,-0.037,-54.398,0.154,0.114,NA,NA,18.027,16.83,16.048,NA,13.686,NA,NA,NA
2010-07-12,18.147,0.696,315.061,8.8,2.182,151.279,-0.05,-51.429,0.162,0.107,NA,NA,17.995,17.052,16.23,NA,13.721,NA,NA,NA
2010-07-13,18.022,0.696,235.052,12.4,2.19,190.23,-0.053,-50.028,0.161,0.105,NA,NA,16.54,16.127,15.712,17.463,13.66,NA,NA,NA
2010-07-14,20.028,0.718,277.968,0.4,1.546,156.162,-0.046,-51.609,0.144,0.108,1305.552,NA,17.65,16.695,15.888,NA,13.596,NA,NA,NA
2010-07-15,20.932,0.693,324.227,1.2,1.596,144.767,-0.034,-44.085,0.14,0.109,NA,NA,18.76,17.62,16.613,NA,13.766,NA,NA,NA
2010-07-16,21.661,0.618,333.183,0,1.822,148.708,-0.037,-52.297,0.126,0.106,NA,NA,19.29,18.143,17.176,NA,14.109,NA,NA,NA
2010-07-17,19.924,0.634,293.412,3.9,2.856,152.662,-0.036,-48.077,0.107,0.103,NA,NA,18.741,18.021,17.279,NA,14.358,NA,NA,NA
2010-07-18,15.28,0.527,293.203,1,5.24,179.255,-0.052,-64.683,0.109,0.101,NA,NA,14.941,15.267,15.473,13.857,14.341,NA,NA,NA
2010-07-19,16.839,0.535,345.017,0,1.96,151.099,-0.035,-75.695,0.117,0.101,NA,NA,15.285,14.824,14.546,16.475,13.717,NA,NA,NA
2010-07-20,18.118,0.639,332.494,0,1.953,154.82,-0.027,-69.762,0.124,0.102,NA,NA,16.665,15.831,15.212,NA,13.481,NA,NA,NA
2010-07-21,18.743,0.725,294.482,0,1.511,143.493,-0.031,-56.111,0.132,0.102,NA,NA,17.668,16.656,15.871,NA,13.59,NA,NA,NA
2010-07-22,19.485,0.683,250.698,0,1.41,150.665,-0.031,-49.729,0.14,0.102,NA,NA,17.47,16.639,15.982,NA,13.725,NA,NA,NA
2010-07-23,15.582,0.776,119.459,7.3,2.448,182.753,-0.044,-15.624,0.151,0.103,NA,NA,15.253,15.411,15.358,14.174,13.71,NA,NA,NA
2010-07-24,11.024,0.607,183.639,3,3.689,146.041,-0.069,-38.385,0.184,0.103,755.12,NA,11.89,12.628,13.139,9.062,13.21,NA,NA,NA
2010-07-25,12.014,0.494,319.024,0.8,4.156,158.7,-0.062,-53.249,0.16,0.103,1260.964,NA,12.089,12.215,12.327,11.232,12.475,NA,NA,NA
2010-07-26,12.312,0.493,227.374,0.4,3.558,160.786,-0.057,-38.89,0.133,0.104,NA,NA,11.689,12.013,12.194,10.788,12.108,NA,NA,NA
2010-07-27,11.854,0.624,277.288,2.9,3.332,185.494,-0.027,-37.856,0.119,0.104,NA,NA,11.91,12.026,12.028,11.122,11.824,NA,NA,NA
2010-07-28,14.628,0.498,221.696,0,2.567,169.229,0.097,-46.039,0.109,0.104,NA,NA,11.934,12.043,12.038,13.014,11.687,NA,NA,NA
2010-07-29,11.868,0.686,113.717,2.4,1.927,181.017,-0.035,-32.491,0.111,0.105,NA,NA,10.977,11.402,11.619,9.591,11.533,NA,NA,NA
2010-07-30,12.105,0.529,286.105,0,3.895,161.447,-0.012,-64.21,0.124,0.105,NA,NA,10.7,10.91,11.096,11.161,11.31,NA,NA,NA
2010-07-31,14.068,0.513,332.567,0,2.021,142.548,0.039,-80.874,0.136,0.105,NA,NA,11.846,11.527,11.302,13.703,11.109,NA,NA,NA
2010-08-01,15.975,0.625,288.453,0,1.782,152.718,0.008,-67.392,0.149,0.106,NA,NA,13.517,12.939,12.417,NA,11.223,NA,NA,NA
2010-08-02,16.023,0.805,182.176,2.5,1.482,123.285,0.008,-25.208,0.161,0.106,NA,NA,14.425,13.783,13.222,15.663,11.565,NA,NA,NA
2010-08-03,14.19,0.622,265.166,7.7,3.619,184.447,-0.01,-44.112,0.185,0.106,NA,NA,12.97,13.055,12.889,13.519,11.746,NA,NA,NA
2010-08-04,14.603,0.555,307.229,1.9,1.974,142.056,0.002,-58.683,0.154,0.107,NA,NA,12.87,12.644,12.396,15.037,11.644,NA,NA,NA
2010-08-05,8.12,0.948,32.786,7.1,1.001,167.898,-0.035,-2.119,0.248,0.107,NA,NA,10.981,11.715,12.097,5.716,11.622,NA,NA,NA
2010-08-06,9.577,0.676,173.876,2.5,3.395,152.668,-0.016,-22.946,0.263,0.191,29.971,NA,9.254,9.774,10.15,7.17,11.004,NA,NA,NA
2010-08-07,14.131,0.567,288.903,0.9,2.34,182.901,0.004,-66.375,0.246,0.211,159.204,388.774,10.658,10.406,10.273,13.301,10.552,NA,NA,NA
2010-08-08,13.367,0.632,198.806,0.5,1.854,193.741,0.001,-48.485,0.236,0.204,395.201,651.101,11.367,11.289,11.12,12.326,10.626,NA,NA,NA
2010-08-09,14.323,0.717,311.247,0.3,1.76,156.036,-0.005,-72.281,0.236,0.199,521.747,847.641,12.3,11.869,11.471,14.127,10.787,NA,NA,NA
2010-08-10,15.896,0.766,261.542,0.4,1.506,158.794,-0.007,-46.399,0.229,0.191,740.987,1020.674,13.735,13.118,12.542,NA,11.112,NA,NA,NA
2010-08-11,14.277,0.894,153.186,0.3,0.912,179.447,-0.005,-9.988,0.249,0.186,637.097,1136.625,13.659,13.341,13.357,13.779,11.525,NA,NA,NA
2010-08-12,12.641,0.918,98.249,0.4,1.122,145.774,-0.01,-9.072,0.284,0.252,223.99,452.01,12.499,12.556,12.494,11.461,11.708,NA,NA,NA
2010-08-13,10.829,0.94,82.617,0.4,1.004,153.928,-0.035,-1.582,0.286,0.283,34.948,70.419,11.556,11.796,11.857,8.822,11.573,NA,NA,NA
2010-08-14,11.138,0.947,88.141,0.5,1.007,124.844,-0.009,0.111,0.284,0.285,40.44,69.87,11.39,11.503,11.503,9.499,11.344,NA,NA,NA
2010-08-15,11.091,0.89,172.743,0.4,1.911,163.151,-0.009,-17.325,0.301,0.305,36.588,61.541,11.562,11.567,NA,10.947,11.2,NA,NA,NA
2010-08-16,8.905,0.89,128.514,0.4,1.087,159.959,-0.017,-5.893,0.289,0.297,36.369,60.535,10.374,10.755,NA,7.823,11.122,NA,NA,NA
2010-08-17,11.346,0.847,170.34,0.4,1.202,170.864,0.006,-25.6,0.28,0.288,56.592,64.919,10.872,10.883,NA,10.867,10.881,NA,NA,NA
2010-08-18,12.295,0.879,114.007,0.3,1.197,161.277,-0.01,-16.405,0.276,0.283,112.658,78.995,11.309,11.274,11.146,10.888,10.856,NA,NA,NA
2010-08-19,15.031,0.821,243.704,3.1,1.575,154.522,-0.004,-39.888,0.274,0.281,162.954,104.043,12.395,11.955,11.549,14.798,10.908,NA,NA,NA
2010-08-20,16.329,0.823,224.904,2.5,1.414,160.264,-0.016,-45.165,0.269,0.276,265.881,150.711,13.728,13.116,12.545,16.345,11.217,NA,NA,NA
2010-08-21,18.001,0.72,275.277,0,1.931,168.408,-0.016,-35.099,0.27,0.274,331.573,197.363,14.491,13.836,13.206,NA,11.597,NA,NA,NA
2010-08-22,18.343,0.74,279.958,0,1.666,154.337,-0.016,-65.275,0.261,0.269,561.884,263.068,14.983,14.343,13.748,NA,12.009,NA,NA,NA
2010-08-23,17.791,0.835,212.482,0,1.193,148.068,-0.01,-38.037,0.254,0.264,801.084,345.655,15.439,14.854,14.273,NA,12.396,NA,NA,NA
2010-08-24,16.705,0.871,190.4,3.8,1.261,149.917,-0.002,-20.219,0.252,0.261,951.089,414.415,15.501,14.968,14.429,16.875,12.626,NA,NA,NA
2010-08-25,16.147,0.763,261.416,0.1,1.899,160.844,-0.018,-54.407,0.256,0.258,1008.125,482.108,14.58,14.394,14.097,16.22,12.753,NA,NA,NA
2010-08-26,17.473,0.799,263.396,0,1.625,147.383,-0.033,-61.597,0.247,0.254,1246.755,575.103,15.003,14.547,14.142,NA,12.811,NA,NA,NA
2010-08-27,15.031,0.914,75.664,13,1.451,149.852,-0.031,-12.511,0.264,0.25,1071.606,622.595,14.472,14.433,14.264,13.351,12.946,NA,NA,NA
2010-08-28,13.008,0.613,181.558,1.5,3.766,178.601,-0.049,-44.053,0.285,0.254,691.575,405.501,12.359,12.794,13.254,11.53,12.794,NA,NA,NA
2010-08-29,10.682,0.52,279.047,0.9,2.109,153.161,-0.038,-61.769,0.27,0.258,1095.771,481.026,10.772,11.236,12.554,10.781,12.356,NA,NA,NA
2010-08-30,7.895,0.631,223.622,3,3.156,192.676,-0.041,-36.023,0.263,0.257,NA,597.155,10.169,10.878,12.018,7.324,11.925,NA,NA,NA
2010-08-31,6.952,0.647,194.19,8.2,3.574,150.092,-0.104,-40.49,0.285,0.261,NA,446.027,8.346,9.23,9.959,5.291,11.48,NA,NA,NA
2010-09-01,9.362,0.383,273.338,0,3.601,183.776,-0.041,-83.667,0.274,0.265,NA,464.771,7.813,8.499,9.12,8.224,10.813,NA,NA,NA
2010-09-02,9.376,0.614,238.809,0,1.729,151.556,-0.041,-70.093,0.262,0.263,NA,611.909,8.273,8.671,9.037,9.372,10.37,NA,NA,NA
2010-09-03,11.48,0.747,211.319,0,1.468,148.847,-0.047,-53.519,0.254,0.261,NA,718.099,9.66,9.641,9.658,11.416,10.227,NA,NA,NA
2010-09-04,13.118,0.591,176.697,0,2.344,182.292,-0.054,-47.193,0.245,0.26,NA,810.667,10.152,10.2,10.208,11.467,10.336,NA,NA,NA
